0.333,0.333,0.0,43.0,100000.0,2244.0,9.21,136.2,0.07,0.9,0.9,4.0,
0.333,0.333,0.002,46.0,100000.0,2240.0,9.21,136.03,0.07,0.9,0.9,4.0,
0.333,0.333,0.005,40.0,100000.0,2247.0,9.21,135.87,0.07,0.9,0.9,4.0,
0.333,0.333,0.007,37.0,100000.0,2256.0,9.21,135.7,0.07,0.9,0.9,4.0,
0.333,0.333,0.01,49.0,100000.0,2269.0,9.21,135.54,0.07,0.9,0.9,4.0,
0.333,0.333,0.012,56.0,100000.0,2263.0,9.21,135.38,0.07,0.9,0.9,4.0,
0.333,0.333,0.015,41.0,100000.0,2243.0,9.21,135.21,0.07,0.9,0.9,4.0,
0.333,0.333,0.018,47.0,100000.0,2248.0,9.21,135.05,0.07,0.9,0.9,4.0,
0.333,0.333,0.02,46.0,100000.0,2270.0,9.21,134.89,0.07,0.9,0.9,4.0,
0.333,0.333,0.022,53.0,100000.0,2249.0,9.22,134.72,0.07,0.9,0.9,4.0,
0.333,0.333,0.025,43.0,100000.0,2254.0,9.22,134.56,0.07,0.9,0.9,4.0,
0.333,0.333,0.027,43.0,100000.0,2278.0,9.22,134.4,0.07,0.9,0.9,4.0,
0.333,0.333,0.03,44.0,100000.0,2252.0,9.22,134.24,0.07,0.9,0.9,4.0,
0.333,0.333,0.032,46.0,100000.0,2226.0,9.22,134.07,0.07,0.9,0.9,4.0,
0.333,0.333,0.035,42.0,100000.0,2254.0,9.22,133.91,0.07,0.9,0.9,4.0,
0.333,0.333,0.037,36.0,100000.0,2236.0,9.22,133.75,0.07,0.9,0.9,4.0,
0.333,0.333,0.04,52.0,100000.0,2248.0,9.22,133.59,0.07,0.9,0.9,4.0,
0.333,0.333,0.043,44.0,100000.0,2244.0,9.22,133.42,0.07,0.9,0.9,4.0,
0.333,0.333,0.045,49.0,100000.0,2261.0,9.22,133.26,0.07,0.9,0.9,4.0,
0.333,0.333,0.047,35.0,100000.0,2243.0,9.24,133.1,0.07,0.9,0.9,4.0,
0.333,0.333,0.05,47.0,100000.0,2243.0,9.24,132.94,0.07,0.9,0.9,4.0,
0.333,0.333,0.052,40.0,100000.0,2251.0,9.24,132.78,0.07,0.9,0.9,4.0,
0.333,0.333,0.055,46.0,100000.0,2235.0,9.24,132.61,0.07,0.9,0.9,4.0,
0.333,0.333,0.057,47.0,100000.0,2261.0,9.24,132.45,0.07,0.9,0.9,4.0,
0.333,0.333,0.06,43.0,100000.0,2256.0,9.24,132.29,0.07,0.9,0.9,4.0,
0.333,0.333,0.062,56.0,100000.0,2246.0,9.24,132.13,0.07,0.9,0.9,4.0,
0.333,0.333,0.065,43.0,100000.0,2256.0,9.24,131.97,0.07,0.9,0.9,4.0,
0.333,0.333,0.067,35.0,100000.0,2255.0,9.24,131.81,0.07,0.9,0.9,4.0,
0.333,0.333,0.07,47.0,100000.0,2231.0,9.24,131.65,0.07,0.9,0.9,4.0,
0.333,0.333,0.072,45.0,100000.0,2260.0,9.24,131.48,0.07,0.9,0.9,4.0,
0.333,0.333,0.075,50.0,100000.0,2224.0,9.26,131.32,0.07,0.9,0.9,4.0,
0.333,0.333,0.078,54.0,100000.0,2260.0,9.26,131.16,0.07,0.9,0.9,4.0,
0.333,0.333,0.08,44.0,100000.0,2252.0,9.26,131.0,0.07,0.9,0.9,4.0,
0.333,0.333,0.082,37.0,100000.0,2254.0,9.26,130.84,0.07,0.9,0.9,4.0,
0.333,0.333,0.085,38.0,100000.0,2256.0,9.26,130.68,0.07,0.9,0.9,4.0,
0.333,0.333,0.087,45.0,100000.0,2270.0,9.26,130.52,0.07,0.9,0.9,4.0,
0.333,0.333,0.09,43.0,100000.0,2236.0,9.26,130.36,0.07,0.9,0.9,4.0,
0.333,0.333,0.093,48.0,100000.0,2262.0,9.26,130.2,0.07,0.9,0.9,4.0,
0.333,0.333,0.095,51.0,100000.0,2257.0,9.28,130.04,0.07,0.9,0.9,4.0,
0.333,0.333,0.097,41.0,100000.0,2243.0,9.28,129.88,0.07,0.9,0.9,4.0,
0.333,0.333,0.1,61.0,100000.0,2249.0,9.28,129.72,0.07,0.9,0.9,4.0,
0.333,0.333,0.102,54.0,100000.0,2256.0,9.28,129.56,0.07,0.9,0.9,4.0,
0.333,0.333,0.105,40.0,100000.0,2260.0,9.28,129.4,0.07,0.9,0.9,4.0,
0.333,0.333,0.107,38.0,100000.0,2248.0,9.28,129.24,0.07,0.9,0.9,4.0,
0.333,0.333,0.11,47.0,100000.0,2248.0,9.28,129.08,0.07,0.9,0.9,4.0,
0.333,0.333,0.112,54.0,100000.0,2263.0,9.3,128.92,0.07,0.9,0.9,4.0,
0.333,0.333,0.115,49.0,100000.0,2239.0,9.3,128.77,0.07,0.9,0.9,4.0,
0.333,0.333,0.117,37.0,100000.0,2250.0,9.3,128.61,0.07,0.9,0.9,4.0,
0.333,0.333,0.12,47.0,100000.0,2257.0,9.3,128.45,0.07,0.9,0.9,4.0,
0.333,0.333,0.122,37.0,100000.0,2250.0,9.3,128.29,0.07,0.9,0.9,4.0,
0.333,0.333,0.125,56.0,100000.0,2241.0,9.32,128.13,0.07,0.9,0.9,4.0,
0.333,0.333,0.127,54.0,100000.0,2252.0,9.32,127.97,0.07,0.9,0.9,4.0,
0.333,0.333,0.13,49.0,100000.0,2240.0,9.32,127.82,0.07,0.9,0.9,4.0,
0.333,0.333,0.132,24.0,100000.0,2255.0,9.32,127.66,0.07,0.9,0.9,4.0,
0.333,0.333,0.135,52.0,100000.0,2260.0,9.32,127.5,0.07,0.9,0.9,4.0,
0.333,0.333,0.138,60.0,100000.0,2241.0,9.34,127.34,0.07,0.9,0.9,4.0,
0.333,0.333,0.14,69.0,100000.0,2263.0,9.34,127.19,0.07,0.9,0.9,4.0,
0.333,0.333,0.142,82.0,100000.0,2261.0,9.34,127.03,0.07,0.9,0.9,4.0,
0.333,0.333,0.145,116.0,100000.0,2255.0,9.34,126.87,0.07,0.9,0.9,4.0,
0.333,0.333,0.147,105.0,100000.0,2236.0,9.34,126.72,0.07,0.9,0.9,4.0,
0.333,0.333,0.15,101.0,100000.0,2250.0,9.36,126.56,0.07,0.9,0.9,4.0,
0.333,0.333,0.153,53.0,100000.0,2247.0,9.36,126.4,0.07,0.9,0.9,4.0,
0.333,0.333,0.155,55.0,100000.0,2260.0,9.36,126.25,0.07,0.9,0.9,4.0,
0.333,0.333,0.157,30.0,100000.0,2248.0,9.36,126.09,0.07,0.9,0.9,4.0,
0.333,0.333,0.16,36.0,100000.0,2239.0,9.36,125.93,0.07,0.9,0.9,4.0,
0.333,0.333,0.162,42.0,100000.0,2230.0,9.38,125.78,0.07,0.9,0.9,4.0,
0.333,0.333,0.165,38.0,100000.0,2254.0,9.38,125.62,0.07,0.9,0.9,4.0,
0.333,0.333,0.167,59.0,100000.0,2248.0,9.38,125.47,0.07,0.9,0.9,4.0,
0.333,0.333,0.17,44.0,100000.0,2245.0,9.38,125.31,0.07,0.9,0.9,4.0,
0.333,0.333,0.172,37.0,100000.0,2266.0,9.4,125.16,0.07,0.9,0.9,4.0,
0.333,0.333,0.175,35.0,100000.0,2245.0,9.4,125.0,0.07,0.9,0.9,4.0,
0.333,0.333,0.177,42.0,100000.0,2254.0,9.4,124.85,0.07,0.9,0.9,4.0,
0.333,0.333,0.18,34.0,100000.0,2247.0,9.4,124.7,0.07,0.9,0.9,4.0,
0.333,0.333,0.182,39.0,100000.0,2243.0,9.42,124.54,0.07,0.9,0.9,4.0,
0.333,0.333,0.185,43.0,100000.0,2246.0,9.42,124.39,0.07,0.9,0.9,4.0,
0.333,0.333,0.188,30.0,100000.0,2258.0,9.42,124.24,0.07,0.9,0.9,4.0,
0.333,0.333,0.19,43.0,100000.0,2235.0,9.44,124.08,0.07,0.9,0.9,4.0,
0.333,0.333,0.192,51.0,100000.0,2233.0,9.44,123.93,0.07,0.9,0.9,4.0,
0.333,0.333,0.195,34.0,100000.0,2249.0,9.44,123.78,0.07,0.9,0.9,4.0,
0.333,0.333,0.197,41.0,100000.0,2234.0,9.44,123.62,0.07,0.9,0.9,4.0,
0.333,0.333,0.2,38.0,100000.0,2258.0,9.46,123.47,0.07,0.9,0.9,4.0,
0.333,0.333,0.203,44.0,100000.0,2256.0,9.46,123.32,0.07,0.9,0.9,4.0,
0.333,0.333,0.205,42.0,100000.0,2246.0,9.46,123.17,0.07,0.9,0.9,4.0,
0.333,0.333,0.207,48.0,100000.0,2239.0,9.48,123.02,0.07,0.9,0.9,4.0,
0.333,0.333,0.21,42.0,100000.0,2261.0,9.48,122.86,0.07,0.9,0.9,4.0,
0.333,0.333,0.212,45.0,100000.0,2243.0,9.48,122.71,0.07,0.9,0.9,4.0,
0.333,0.333,0.215,43.0,100000.0,2252.0,9.5,122.56,0.07,0.9,0.9,4.0,
0.333,0.333,0.218,41.0,100000.0,2251.0,9.5,122.41,0.07,0.9,0.9,4.0,
0.333,0.333,0.22,35.0,100000.0,2257.0,9.5,122.26,0.07,0.9,0.9,4.0,
0.333,0.333,0.222,50.0,100000.0,2249.0,9.5,122.11,0.07,0.9,0.9,4.0,
0.333,0.333,0.225,32.0,100000.0,2256.0,9.52,121.96,0.07,0.9,0.9,4.0,
0.333,0.333,0.227,43.0,100000.0,2261.0,9.52,121.81,0.07,0.9,0.9,4.0,
0.333,0.333,0.23,44.0,100000.0,2251.0,9.52,121.66,0.07,0.9,0.9,4.0,
0.333,0.333,0.233,45.0,100000.0,2255.0,9.54,121.51,0.07,0.9,0.9,4.0,
0.333,0.333,0.235,42.0,100000.0,2245.0,9.54,121.36,0.07,0.9,0.9,4.0,
0.333,0.333,0.237,37.0,100000.0,2251.0,9.54,121.21,0.07,0.9,0.9,4.0,
0.333,0.333,0.24,41.0,100000.0,2259.0,9.56,121.07,0.07,0.9,0.9,4.0,
0.333,0.333,0.242,37.0,100000.0,2254.0,9.56,120.92,0.07,0.9,0.9,4.0,
0.333,0.333,0.245,45.0,100000.0,2241.0,9.58,120.77,0.07,0.9,0.9,4.0,
0.333,0.333,0.247,43.0,100000.0,2243.0,9.58,120.62,0.07,0.9,0.9,4.0,
0.333,0.333,0.25,39.0,100000.0,2249.0,9.58,120.47,0.07,0.9,0.9,4.0,
0.333,0.333,0.252,42.0,100000.0,2242.0,9.6,120.33,0.07,0.9,0.9,4.0,
0.333,0.333,0.255,43.0,100000.0,2257.0,9.6,120.18,0.07,0.9,0.9,4.0,
0.333,0.333,0.257,41.0,100000.0,2255.0,9.6,120.03,0.07,0.9,0.9,4.0,
0.333,0.333,0.26,42.0,100000.0,2247.0,9.62,119.89,0.07,0.9,0.9,4.0,
0.333,0.333,0.262,42.0,100000.0,2245.0,9.62,119.74,0.07,0.9,0.9,4.0,
0.333,0.333,0.265,40.0,100000.0,2250.0,9.62,119.59,0.07,0.9,0.9,4.0,
0.333,0.333,0.267,45.0,100000.0,2249.0,9.64,119.45,0.07,0.9,0.9,4.0,
0.333,0.333,0.27,43.0,100000.0,2239.0,9.64,119.3,0.07,0.9,0.9,4.0,
0.333,0.333,0.273,56.0,100000.0,2244.0,9.66,119.16,0.07,0.9,0.9,4.0,
0.333,0.333,0.275,42.0,100000.0,2256.0,9.66,119.01,0.07,0.9,0.9,4.0,
0.333,0.333,0.278,39.0,100000.0,2253.0,9.66,118.87,0.07,0.9,0.9,4.0,
0.333,0.333,0.28,36.0,100000.0,2246.0,9.68,118.72,0.07,0.9,0.9,4.0,
0.333,0.333,0.282,42.0,100000.0,2251.0,9.68,118.58,0.07,0.9,0.9,4.0,
0.333,0.333,0.285,46.0,100000.0,2238.0,9.7,118.44,0.07,0.9,0.9,4.0,
0.333,0.333,0.287,35.0,100000.0,2253.0,9.7,118.29,0.07,0.9,0.9,4.0,
0.333,0.333,0.29,31.0,100000.0,2253.0,9.7,118.15,0.07,0.9,0.9,4.0,
0.333,0.333,0.292,31.0,100000.0,2257.0,9.72,118.01,0.07,0.9,0.9,4.0,
0.333,0.333,0.295,58.0,100000.0,2246.0,9.72,117.86,0.07,0.9,0.9,4.0,
0.333,0.333,0.297,42.0,100000.0,2242.0,9.74,117.72,0.07,0.9,0.9,4.0,
0.333,0.333,0.3,44.0,100000.0,2265.0,9.74,117.58,0.07,0.9,0.9,4.0,
0.333,0.333,0.302,39.0,100000.0,2251.0,9.76,117.44,0.07,0.9,0.9,4.0,
0.333,0.333,0.305,41.0,100000.0,2255.0,9.76,117.3,0.07,0.9,0.9,4.0,
0.333,0.333,0.308,49.0,100000.0,2250.0,9.76,117.16,0.07,0.9,0.9,4.0,
